ANNIE Lat,ANNIE Long,LEAH Lat,LEAH Long,MELANY Lat,MELANY Long,MONIQUE Lat,MONIQUE Long,prOphecy Lat,prOphecy Long
49.28077,-123.10223,49.27573,-123.10501,49.28071,-123.10224,49.27722,-123.10705,49.2823,-123.09779
49.28077,-123.10223,49.27573,-123.10503,49.28071,-123.10225,49.27722,-123.10706,49.2823,-123.09779
49.28077,-123.10222,49.27573,-123.10505,49.28072,-123.10225,49.27722,-123.10707,49.2823,-123.09779
49.28077,-123.10222,49.27573,-123.10507,49.28073,-123.10225,49.27722,-123.10705,49.2823,-123.09779
49.28078,-123.10222,49.27573,-123.1051,49.28073,-123.10226,49.27721,-123.10705,49.2823,-123.09778
49.28079,-123.10222,49.27573,-123.10512,49.28074,-123.10227,49.27721,-123.10704,49.2823,-123.09777
49.28081,-123.10222,49.27573,-123.10514,49.28075,-123.10228,49.27722,-123.10702,49.2823,-123.09777
49.28082,-123.10222,49.27573,-123.10516,49.28076,-123.10229,49.27721,-123.107,49.28231,-123.09777
49.28083,-123.10222,49.27573,-123.10518,49.28078,-123.10229,49.27721,-123.10698,49.28231,-123.09777
49.28083,-123.1022,49.27573,-123.1052,49.2808,-123.1023,49.27721,-123.10696,49.28231,-123.09776
49.28083,-123.10221,49.27573,-123.10522,49.28081,-123.1023,49.27722,-123.10694,49.28231,-123.09776
49.28081,-123.10219,49.27574,-123.10524,49.28081,-123.10231,49.27721,-123.10693,49.28232,-123.09775
49.2808,-123.1022,49.27574,-123.10526,49.28082,-123.1023,49.27721,-123.10691,49.28232,-123.09775
49.28079,-123.1022,49.27574,-123.10528,49.28082,-123.1023,49.2772,-123.1069,49.28232,-123.09775
49.28079,-123.10219,49.27574,-123.10529,49.28082,-123.1023,49.27721,-123.10688,49.28232,-123.09775
49.2808,-123.10216,49.27574,-123.10531,49.28082,-123.1023,49.27721,-123.10685,49.28232,-123.09774
49.28081,-123.10212,49.27573,-123.10533,49.28082,-123.10229,49.2772,-123.10684,49.28232,-123.09773
49.28081,-123.10211,49.27573,-123.10535,49.28082,-123.1023,49.2772,-123.10681,49.28233,-123.09773
49.28081,-123.10212,49.27573,-123.10537,49.28084,-123.10231,49.27719,-123.1068,49.28234,-123.09772
49.28081,-123.10212,49.27573,-123.10539,49.28084,-123.10231,49.27719,-123.10679,49.28234,-123.09771
49.28081,-123.10212,49.27573,-123.1054,49.28084,-123.10231,49.27719,-123.10676,49.28234,-123.09771
49.28081,-123.10212,49.27573,-123.10543,49.28084,-123.10229,49.27719,-123.10675,49.28234,-123.09771
49.28081,-123.10212,49.27573,-123.10545,49.28084,-123.10229,49.27719,-123.10673,49.28233,-123.09771
49.2808,-123.10218,49.27573,-123.10547,49.28084,-123.10227,49.27717,-123.10669,49.28233,-123.09771
49.28081,-123.10217,49.27573,-123.10548,49.28084,-123.10227,49.27717,-123.10666,49.28233,-123.09771
49.28081,-123.10218,49.27573,-123.1055,49.28084,-123.10227,49.27718,-123.10664,49.28233,-123.09771
49.2808,-123.10217,49.27573,-123.10552,49.28084,-123.10227,49.27718,-123.10662,49.28233,-123.0977
49.28081,-123.10217,49.27573,-123.10554,49.28084,-123.10226,49.27718,-123.10658,49.28232,-123.09771
49.28082,-123.1022,49.27573,-123.10556,49.28085,-123.10226,49.27718,-123.10655,49.28232,-123.09772
49.28085,-123.1022,49.27573,-123.10558,49.28085,-123.10225,49.27718,-123.10653,49.28232,-123.09772
49.28086,-123.10221,49.27573,-123.10561,49.28085,-123.10225,49.27718,-123.10651,49.28232,-123.09772
49.28086,-123.10221,49.27573,-123.10563,49.28085,-123.10225,49.2772,-123.10648,49.28232,-123.09772
49.28088,-123.10221,49.27573,-123.10565,49.28085,-123.10225,49.27721,-123.10647,49.28232,-123.09772
49.2809,-123.1022,49.27572,-123.10567,49.28086,-123.10224,49.27721,-123.10647,49.28232,-123.09772
49.28091,-123.10221,49.27573,-123.10569,49.28087,-123.10224,49.27721,-123.10647,49.28232,-123.09772
49.28094,-123.1022,49.27573,-123.10571,49.28088,-123.10223,49.27721,-123.10647,49.28232,-123.09772
49.28095,-123.10221,49.27573,-123.10572,49.28089,-123.10223,49.27721,-123.10647,49.28232,-123.09772
49.28097,-123.10221,49.27573,-123.10574,49.2809,-123.10224,49.27721,-123.10647,49.28232,-123.09772
49.28101,-123.10221,49.27574,-123.10576,49.28091,-123.10225,49.27721,-123.10646,49.28232,-123.09772
49.28104,-123.10221,49.27574,-123.10579,49.28091,-123.10225,49.2772,-123.10646,49.28232,-123.09772
49.28106,-123.10221,49.27574,-123.10581,49.28091,-123.10225,49.27721,-123.10645,49.28232,-123.09771
49.28107,-123.10221,49.27574,-123.10582,49.28093,-123.10224,49.27721,-123.10645,49.28232,-123.09771
49.28108,-123.10221,49.27573,-123.10584,49.28093,-123.10223,49.27721,-123.10644,49.28231,-123.09773
49.2811,-123.1022,49.27573,-123.10587,49.28094,-123.10222,49.2772,-123.10643,49.28232,-123.09772
49.28112,-123.1022,49.27574,-123.10589,49.28094,-123.10222,49.2772,-123.1064,49.28232,-123.09772
49.28113,-123.10221,49.27574,-123.10591,49.28095,-123.10223,49.2772,-123.1064,49.28232,-123.09772
49.28113,-123.10222,49.27574,-123.10593,49.28097,-123.10224,49.27719,-123.10638,49.28232,-123.09772
49.28114,-123.10222,49.27574,-123.10595,49.28098,-123.10223,49.27719,-123.10636,49.28231,-123.09773
49.28115,-123.10223,49.27574,-123.10597,49.28101,-123.10225,49.27718,-123.10634,49.28231,-123.09774
49.28115,-123.10224,49.27574,-123.106,49.28103,-123.10225,49.27718,-123.10633,49.2823,-123.09777
49.28117,-123.10226,49.27575,-123.10602,49.28105,-123.10226,49.27718,-123.10631,49.2823,-123.09777
49.28118,-123.10226,49.27575,-123.10604,49.28105,-123.10225,49.27718,-123.10627,49.28231,-123.09777
49.28119,-123.10225,49.27576,-123.10606,49.28106,-123.10225,49.27717,-123.10624,49.28231,-123.09777
49.2812,-123.10224,49.27577,-123.10607,49.28107,-123.10225,49.27717,-123.10623,49.28231,-123.09776
49.28121,-123.10223,49.27578,-123.10608,49.28109,-123.10226,49.27718,-123.10621,49.28231,-123.09776
49.28122,-123.10221,49.27579,-123.10609,49.2811,-123.10226,49.27718,-123.10619,49.28231,-123.09776
49.28123,-123.10222,49.2758,-123.1061,49.28111,-123.10226,49.27718,-123.10616,49.28231,-123.09776
49.28124,-123.10221,49.27581,-123.10611,49.28113,-123.10226,49.27718,-123.10614,49.28231,-123.09775
49.28125,-123.1022,49.27583,-123.10611,49.28114,-123.10226,49.27718,-123.10611,49.28231,-123.09776
49.28126,-123.10219,49.27584,-123.10611,49.28115,-123.10226,49.27718,-123.1061,49.28231,-123.09776
49.28127,-123.10219,49.27585,-123.10611,49.28116,-123.10226,49.27719,-123.10608,49.28232,-123.09775
49.2813,-123.10218,49.27586,-123.1061,49.28117,-123.10226,49.27719,-123.10606,49.28232,-123.09775
49.28132,-123.10218,49.27587,-123.1061,49.28119,-123.10224,49.27719,-123.10606,49.28232,-123.09775
49.28134,-123.10218,49.27588,-123.10609,49.28119,-123.10225,49.27719,-123.10603,49.28232,-123.09775
49.28136,-123.10218,49.27589,-123.10609,49.2812,-123.10224,49.2772,-123.106,49.28232,-123.09775
49.28137,-123.10218,49.2759,-123.10609,49.28122,-123.10216,49.2772,-123.10599,49.28232,-123.09774
49.28138,-123.10218,49.27592,-123.10608,49.28122,-123.10213,49.2772,-123.10595,49.28232,-123.09774
49.2814,-123.10218,49.27593,-123.10608,49.28123,-123.10212,49.27721,-123.10594,49.28232,-123.09774
49.28142,-123.10218,49.27594,-123.10607,49.28124,-123.10212,49.27721,-123.10591,49.28231,-123.09775
49.28143,-123.10218,49.27595,-123.10607,49.28126,-123.10212,49.27721,-123.10588,49.28231,-123.09774
49.28145,-123.10218,49.27597,-123.10606,49.28127,-123.10212,49.27721,-123.10588,49.28231,-123.09774
49.28146,-123.10218,49.27598,-123.10606,49.28129,-123.10211,49.27721,-123.10585,49.28232,-123.09772
49.28147,-123.10217,49.27599,-123.10605,49.28131,-123.1021,49.27721,-123.10583,49.28233,-123.09771
49.28148,-123.10217,49.276,-123.10605,49.28133,-123.1021,49.27721,-123.10581,49.28234,-123.09772
49.28149,-123.10216,49.27601,-123.10606,49.28134,-123.1021,49.27721,-123.10578,49.28233,-123.09771
49.2815,-123.10216,49.27602,-123.10606,49.28136,-123.1021,49.27721,-123.10575,49.28234,-123.09771
49.28151,-123.10216,49.27603,-123.10605,49.28138,-123.1021,49.27721,-123.10572,49.28235,-123.09772
49.28152,-123.10216,49.27603,-123.10604,49.28139,-123.10208,49.27721,-123.10569,49.28237,-123.09773
49.28154,-123.10216,49.27604,-123.10603,49.28142,-123.10208,49.27721,-123.10566,49.28238,-123.09774
49.28155,-123.10216,49.27604,-123.10601,49.28144,-123.1021,49.2772,-123.10564,49.28239,-123.09774
49.28157,-123.10217,49.27605,-123.106,49.28146,-123.10211,49.2772,-123.10562,49.2824,-123.09775
49.28158,-123.10216,49.27606,-123.10599,49.28147,-123.10212,49.2772,-123.1056,49.28241,-123.09775
49.2816,-123.10216,49.27607,-123.10599,49.28148,-123.10212,49.27721,-123.10557,49.28243,-123.09776
49.28161,-123.10216,49.27608,-123.10598,49.28149,-123.10212,49.27721,-123.10556,49.28244,-123.09777
49.28161,-123.10215,49.27609,-123.10598,49.28151,-123.10212,49.27721,-123.10555,49.28246,-123.09776
49.28162,-123.10215,49.2761,-123.10599,49.28151,-123.10211,49.27721,-123.10553,49.28247,-123.09776
49.28163,-123.10216,49.27611,-123.106,49.28153,-123.10212,49.27721,-123.10551,49.28248,-123.09777
49.28165,-123.10217,49.27611,-123.10601,49.28154,-123.10213,49.27721,-123.1055,49.2825,-123.09777
49.28166,-123.10218,49.27612,-123.10602,49.28157,-123.10213,49.27721,-123.10548,49.2825,-123.09777
49.28168,-123.10217,49.27612,-123.10604,49.28157,-123.10213,49.27721,-123.10545,49.28251,-123.09777
49.2817,-123.10217,49.27612,-123.10605,49.28159,-123.10213,49.27722,-123.10543,49.28251,-123.09777
49.28171,-123.10216,49.27613,-123.10607,49.28161,-123.10214,49.27722,-123.10542,49.28252,-123.09778
49.28173,-123.10217,49.27613,-123.10608,49.28162,-123.10214,49.27722,-123.10541,49.28254,-123.09777
49.28174,-123.10216,49.27614,-123.1061,49.28163,-123.10215,49.27723,-123.10539,49.28256,-123.09777
49.28175,-123.10216,49.27614,-123.10612,49.28165,-123.10215,49.27723,-123.10538,49.28258,-123.09778
49.28176,-123.10216,49.27614,-123.10613,49.28166,-123.10215,49.27723,-123.10537,49.28258,-123.09776
49.28177,-123.10216,49.27615,-123.10615,49.28167,-123.10216,49.27724,-123.10535,49.28259,-123.09775
49.28179,-123.10215,49.27615,-123.10617,49.28168,-123.10216,49.27724,-123.10533,49.2826,-123.09773
49.2818,-123.10215,49.27615,-123.10619,49.28169,-123.10217,49.27724,-123.10531,49.2826,-123.09773
49.28181,-123.10215,49.27615,-123.10621,49.2817,-123.10218,49.27724,-123.10528,49.28261,-123.09773
49.28182,-123.10215,49.27615,-123.10622,49.28171,-123.10218,49.27724,-123.10524,49.28263,-123.09774
49.28184,-123.10216,49.27615,-123.10624,49.28172,-123.10217,49.27724,-123.10523,49.28265,-123.09776
49.28185,-123.10215,49.27615,-123.10625,49.28173,-123.10216,49.27724,-123.10521,49.28266,-123.09777
49.28187,-123.10215,49.27616,-123.10626,49.28175,-123.10215,49.27723,-123.10519,49.28268,-123.09777
49.28188,-123.10216,49.27616,-123.10627,49.28177,-123.10216,49.27723,-123.10517,49.28269,-123.09778
49.28189,-123.10216,49.27616,-123.10628,49.28177,-123.10216,49.27722,-123.10515,49.28271,-123.09778
49.2819,-123.10214,49.27616,-123.10628,49.28178,-123.10217,49.27721,-123.10513,49.28272,-123.09778
49.28191,-123.10213,49.27617,-123.10628,49.28179,-123.10218,49.27721,-123.1051,49.28273,-123.09778
49.28192,-123.10213,49.27617,-123.10628,49.2818,-123.1022,49.2772,-123.10509,49.28275,-123.09779
49.28194,-123.10214,49.27617,-123.10626,49.28181,-123.1022,49.2772,-123.10508,49.28276,-123.09778
49.28195,-123.10213,49.27617,-123.10626,49.28182,-123.10219,49.2772,-123.10505,49.28278,-123.09778
49.28195,-123.10213,49.27618,-123.10626,49.28184,-123.10215,49.2772,-123.10501,49.2828,-123.09777
49.28197,-123.10212,49.27618,-123.10626,49.28184,-123.10216,49.2772,-123.10499,49.28282,-123.09777
49.28198,-123.10212,49.27618,-123.10626,49.28185,-123.10216,49.2772,-123.10496,49.28283,-123.09777
49.28199,-123.10213,49.27619,-123.10627,49.28186,-123.10216,49.2772,-123.10493,49.28283,-123.09777
49.28199,-123.10212,49.27619,-123.10627,49.28187,-123.10219,49.2772,-123.10491,49.28284,-123.09777
49.28202,-123.10214,49.27618,-123.10628,49.28187,-123.10217,49.2772,-123.10488,49.28285,-123.09778
49.28203,-123.10215,49.27618,-123.10628,49.28186,-123.10219,49.2772,-123.10486,49.28287,-123.09776
49.28205,-123.10216,49.27617,-123.10628,49.28188,-123.10219,49.2772,-123.10485,49.2829,-123.09775
49.28206,-123.10216,49.27617,-123.10629,49.28189,-123.10219,49.2772,-123.10482,49.28292,-123.09774
49.28208,-123.10217,49.27617,-123.10629,49.28189,-123.10218,49.27721,-123.1048,49.28294,-123.09773
49.28211,-123.10219,49.27618,-123.10628,49.28191,-123.10217,49.27721,-123.10478,49.28295,-123.09772
49.28213,-123.10219,49.27618,-123.10628,49.28192,-123.10217,49.27722,-123.10476,49.28297,-123.0977
49.28215,-123.1022,49.27618,-123.10628,49.28194,-123.10217,49.27722,-123.10474,49.28298,-123.09769
49.28216,-123.10222,49.27618,-123.10627,49.28196,-123.10217,49.27722,-123.10473,49.283,-123.09768
49.28217,-123.10221,49.27619,-123.10628,49.28196,-123.10217,49.27723,-123.10471,49.28301,-123.09768
49.28219,-123.10223,49.27618,-123.10629,49.28197,-123.10218,49.27724,-123.1047,49.28302,-123.09768
49.2822,-123.10224,49.27618,-123.10629,49.28199,-123.10221,49.27724,-123.10469,49.28303,-123.09767
49.28222,-123.10227,49.27618,-123.10629,49.28199,-123.10221,49.27724,-123.10467,49.28304,-123.09767
49.28223,-123.10227,49.27618,-123.10629,49.282,-123.1022,49.27724,-123.10466,49.28306,-123.09767
49.28224,-123.10227,49.27618,-123.1063,49.28202,-123.10221,49.27723,-123.10463,49.28307,-123.09768
49.28225,-123.10226,49.27618,-123.10632,49.28204,-123.10222,49.27723,-123.1046,49.28309,-123.09769
49.28225,-123.10225,49.27618,-123.10633,49.28205,-123.10222,49.27723,-123.10458,49.2831,-123.09767
49.28227,-123.10225,49.27619,-123.10634,49.28207,-123.10223,49.27722,-123.10456,49.28311,-123.09766
49.28228,-123.10222,49.27619,-123.10635,49.28209,-123.10224,49.27723,-123.10454,49.28312,-123.09765
49.2823,-123.10214,49.27619,-123.10636,49.2821,-123.10224,49.27723,-123.10452,49.28313,-123.09763
49.2823,-123.10212,49.27619,-123.10637,49.28211,-123.10225,49.27723,-123.10448,49.28314,-123.09763
49.28231,-123.10213,49.27619,-123.10638,49.28212,-123.10225,49.27723,-123.10447,49.28315,-123.09763
49.2823,-123.10212,49.2762,-123.10639,49.28214,-123.10226,49.27724,-123.1044,49.28317,-123.09764
49.28231,-123.10212,49.2762,-123.1064,49.28215,-123.10227,49.27724,-123.10437,49.28318,-123.09763
49.28232,-123.10212,49.2762,-123.10642,49.28216,-123.10225,49.27724,-123.10434,49.28319,-123.09763
49.28231,-123.10212,49.2762,-123.10644,49.28218,-123.10223,49.27724,-123.10432,49.28319,-123.09762
49.28231,-123.10212,49.27621,-123.10645,49.28219,-123.10222,49.27724,-123.1043,49.2832,-123.09761
49.28231,-123.10212,49.27622,-123.10646,49.2822,-123.10221,49.27724,-123.10427,49.28321,-123.0976
49.28231,-123.10212,49.27623,-123.10646,49.2822,-123.1022,49.27725,-123.10424,49.28323,-123.09759
49.28231,-123.10212,49.27624,-123.10646,49.2822,-123.1022,49.27724,-123.10425,49.28323,-123.09758
49.28232,-123.10213,49.27625,-123.10646,49.2822,-123.1022,49.27724,-123.10424,49.28324,-123.09756
49.28232,-123.10214,49.27626,-123.10646,49.2822,-123.1022,49.27723,-123.10422,49.28325,-123.09755
49.28231,-123.10215,49.27627,-123.10646,49.2822,-123.1022,49.27722,-123.1042,49.28325,-123.09753
49.28231,-123.10218,49.27628,-123.10646,49.2822,-123.1022,49.27722,-123.10418,49.28327,-123.09753
49.28231,-123.1022,49.27629,-123.10646,49.2822,-123.10219,49.27721,-123.10416,49.28328,-123.09752
49.28232,-123.10221,49.2763,-123.10646,49.2822,-123.10219,49.2772,-123.10415,49.28329,-123.09751
49.28232,-123.10225,49.2763,-123.10646,49.28221,-123.10219,49.27718,-123.10412,49.2833,-123.09751
49.28232,-123.10227,49.27631,-123.10646,49.28221,-123.10219,49.27718,-123.10411,49.28332,-123.0975
49.28232,-123.10229,49.27632,-123.10646,49.2822,-123.10217,49.27717,-123.1041,49.28333,-123.09751
49.28233,-123.10231,49.27633,-123.10646,49.28222,-123.10219,49.27716,-123.10409,49.28334,-123.0975
49.28234,-123.10232,49.27634,-123.10645,49.28222,-123.10219,49.27715,-123.10408,49.28335,-123.09752
49.28233,-123.10233,49.27635,-123.10645,49.28223,-123.1022,49.27714,-123.10405,49.28337,-123.09753
49.28233,-123.10234,49.27636,-123.10645,49.28224,-123.10221,49.27713,-123.10404,49.28338,-123.09754
49.28233,-123.10235,49.27637,-123.10644,49.28225,-123.10223,49.27713,-123.10402,49.2834,-123.09756
49.28233,-123.10234,49.27638,-123.10644,49.28225,-123.10225,49.27713,-123.104,49.28341,-123.09758
49.28234,-123.10234,49.27639,-123.10644,49.28226,-123.10226,49.27713,-123.104,49.28342,-123.09759
49.28235,-123.10234,49.27639,-123.10644,49.28226,-123.10228,49.27714,-123.10398,49.28344,-123.0976
49.28235,-123.10234,49.2764,-123.10644,49.28227,-123.1023,49.27714,-123.10395,49.28344,-123.0976
49.28237,-123.10233,49.27642,-123.10643,49.28228,-123.10232,49.27714,-123.10393,49.28345,-123.09761
49.28237,-123.10233,49.27642,-123.10643,49.28228,-123.10233,49.27714,-123.10391,49.28347,-123.09762
49.28239,-123.10231,49.27643,-123.10643,49.28229,-123.10233,49.27713,-123.10389,49.28349,-123.09762
49.28239,-123.10231,49.27644,-123.10642,49.28229,-123.10233,49.27713,-123.10387,49.2835,-123.09761
49.28236,-123.10232,49.27645,-123.10642,49.28229,-123.10233,49.27714,-123.10384,49.28352,-123.0976
49.28233,-123.10232,49.27646,-123.10641,49.28229,-123.10233,49.27716,-123.10382,49.28353,-123.09759
49.28233,-123.10232,49.27646,-123.10641,49.28229,-123.10233,49.27715,-123.10378,49.28354,-123.09759
49.28233,-123.10232,49.27647,-123.10641,49.28229,-123.10234,49.27715,-123.10376,49.28356,-123.09761
49.28233,-123.10232,49.27648,-123.10641,49.28229,-123.10234,49.27715,-123.10374,49.28357,-123.09763
49.28232,-123.10233,49.27649,-123.10641,49.28229,-123.10234,49.27714,-123.10372,49.28358,-123.09764
49.28233,-123.10233,49.2765,-123.10642,49.28229,-123.10234,49.27714,-123.10369,49.2836,-123.09765
49.28235,-123.10233,49.27651,-123.10642,49.28229,-123.10234,49.27713,-123.10366,49.28361,-123.09767
49.28236,-123.10233,49.27652,-123.10642,49.28229,-123.10234,49.27712,-123.10364,49.28362,-123.09768
49.28236,-123.10233,49.27653,-123.10641,49.28229,-123.10234,49.27712,-123.10361,49.28363,-123.09768
49.28238,-123.10233,49.27654,-123.10641,49.28229,-123.10234,49.2771,-123.10359,49.28364,-123.09768
49.28239,-123.10233,49.27655,-123.10641,49.28229,-123.10234,49.2771,-123.10358,49.28366,-123.09769
49.2824,-123.10233,49.27656,-123.10641,49.28229,-123.10234,49.2771,-123.10355,49.28366,-123.09772
49.28241,-123.10232,49.27656,-123.10642,49.28229,-123.10234,49.2771,-123.10354,49.28367,-123.09774
49.28241,-123.10233,49.27656,-123.10643,49.28229,-123.10234,49.2771,-123.10353,49.28369,-123.09775
49.28242,-123.10233,49.27656,-123.10644,49.28229,-123.10234,49.2771,-123.10352,49.2837,-123.09776
49.28244,-123.10233,49.27656,-123.10644,49.28229,-123.10234,49.2771,-123.10351,49.28372,-123.09775
49.28245,-123.10233,49.27657,-123.10646,49.28229,-123.10234,49.2771,-123.10348,49.28373,-123.09775
49.28247,-123.10233,49.27658,-123.10647,49.2823,-123.10232,49.2771,-123.10346,49.28374,-123.09775
49.28247,-123.10233,49.27659,-123.10648,49.2823,-123.10233,49.2771,-123.10345,49.28375,-123.09775
49.28249,-123.10234,49.2766,-123.10649,49.2823,-123.10232,49.2771,-123.10342,49.28376,-123.09774
49.2825,-123.10234,49.27661,-123.1065,49.28231,-123.10233,49.27711,-123.1034,49.28378,-123.09775
49.28251,-123.10234,49.27662,-123.10651,49.28232,-123.10233,49.27712,-123.10338,49.28379,-123.09775
49.28252,-123.10233,49.27663,-123.10652,49.28232,-123.10233,49.27712,-123.10336,49.28379,-123.09775
49.28253,-123.10232,49.27664,-123.10652,49.28234,-123.10232,49.27712,-123.10334,49.2838,-123.09775
49.28254,-123.1023,49.27665,-123.10652,49.28235,-123.10232,49.27712,-123.10333,49.28381,-123.09776
49.28254,-123.10229,49.27667,-123.10653,49.28238,-123.10231,49.27712,-123.10331,49.28382,-123.09775
49.28255,-123.10228,49.27668,-123.10653,49.28238,-123.10231,49.27711,-123.10331,49.28383,-123.09775
49.28256,-123.10227,49.27669,-123.10653,49.2824,-123.10231,49.27709,-123.1033,49.28385,-123.09775
49.28256,-123.10226,49.27671,-123.10654,49.28242,-123.10231,49.27709,-123.10329,49.28387,-123.09776
